2018-11-29 00:13:27 Jepsen starting etcd :--log-output :stderr :--name ec2-107-23-238-236.compute-1.amazonaws.com :--listen-peer-urls http://ec2-107-23-238-236.compute-1.amazonaws.com:2380 :--listen-client-urls http://ec2-107-23-238-236.compute-1.amazonaws.com:2379 :--advertise-client-urls http://ec2-107-23-238-236.compute-1.amazonaws.com:2379 :--initial-cluster-state :new :--initial-advertise-peer-urls http://ec2-107-23-238-236.compute-1.amazonaws.com:2380 :--initial-cluster ec2-35-174-16-155.compute-1.amazonaws.com=http://ec2-35-174-16-155.compute-1.amazonaws.com:2380,ec2-18-212-141-207.compute-1.amazonaws.com=http://ec2-18-212-141-207.compute-1.amazonaws.com:2380,ec2-18-232-141-137.compute-1.amazonaws.com=http://ec2-18-232-141-137.compute-1.amazonaws.com:2380,ec2-107-23-238-236.compute-1.amazonaws.com=http://ec2-107-23-238-236.compute-1.amazonaws.com:2380,ec2-18-234-71-213.compute-1.amazonaws.com=http://ec2-18-234-71-213.compute-1.amazonaws.com:2380
2018-11-29 00:13:27.913914 I | etcdmain: etcd Version: 3.1.5
2018-11-29 00:13:27.913948 I | etcdmain: Git SHA: 20490ca
2018-11-29 00:13:27.913953 I | etcdmain: Go Version: go1.7.5
2018-11-29 00:13:27.913958 I | etcdmain: Go OS/Arch: linux/amd64
2018-11-29 00:13:27.913964 I | etcdmain: setting maximum number of CPUs to 2, total number of available CPUs is 2
2018-11-29 00:13:27.913973 W | etcdmain: no data-dir provided, using default data-dir ./ec2-107-23-238-236.compute-1.amazonaws.com.etcd
2018-11-29 00:13:27.913986 W | embed: expected IP in URL for binding (http://ec2-107-23-238-236.compute-1.amazonaws.com:2380)
2018-11-29 00:13:27.913992 W | embed: expected IP in URL for binding (http://ec2-107-23-238-236.compute-1.amazonaws.com:2379)
2018-11-29 00:13:27.915858 I | embed: listening for peers on http://ec2-107-23-238-236.compute-1.amazonaws.com:2380
2018-11-29 00:13:27.916297 I | embed: listening for client requests on ec2-107-23-238-236.compute-1.amazonaws.com:2379
2018-11-29 00:13:27.919684 I | pkg/netutil: resolving ec2-107-23-238-236.compute-1.amazonaws.com:2380 to 172.31.24.89:2380
2018-11-29 00:13:27.920071 I | pkg/netutil: resolving ec2-107-23-238-236.compute-1.amazonaws.com:2380 to 172.31.24.89:2380
2018-11-29 00:13:31.921094 I | etcdserver: name = ec2-107-23-238-236.compute-1.amazonaws.com
2018-11-29 00:13:31.921135 I | etcdserver: data dir = ec2-107-23-238-236.compute-1.amazonaws.com.etcd
2018-11-29 00:13:31.921144 I | etcdserver: member dir = ec2-107-23-238-236.compute-1.amazonaws.com.etcd/member
2018-11-29 00:13:31.921150 I | etcdserver: heartbeat = 100ms
2018-11-29 00:13:31.921156 I | etcdserver: election = 1000ms
2018-11-29 00:13:31.921170 I | etcdserver: snapshot count = 10000
2018-11-29 00:13:31.921185 I | etcdserver: advertise client URLs = http://ec2-107-23-238-236.compute-1.amazonaws.com:2379
2018-11-29 00:13:31.921193 I | etcdserver: initial advertise peer URLs = http://ec2-107-23-238-236.compute-1.amazonaws.com:2380
